8232	IN	    05/02/2023	 06:47:15
8232	IN	    05/02/2023	 06:47:17
8232	IN	    05/02/2023	 06:47:19
8232	OUT	    05/02/2023	 12:05:26
8232	OUT	    05/02/2023	 12:05:28
8232	OUT	    05/02/2023	 12:05:30
8232	IN	    05/02/2023	 12:45:47
8232	IN	    05/02/2023	 12:45:49
8232	IN	    05/02/2023	 12:45:51
8232	OUT	    05/02/2023	 19:02:04
8232	OUT	    05/02/2023	 19:02:06
8232	OUT	    05/02/2023	 19:02:08
8232	OUT	    05/02/2023	 19:02:09
8232	IN	    05/03/2023	 06:56:44
8232	IN	    05/03/2023	 06:56:46
8232	IN	    05/03/2023	 06:56:48
8232	OUT	    05/03/2023	 12:08:58
8232	OUT	    05/03/2023	 12:09:00
8232	OUT	    05/03/2023	 12:09:02
8232	IN	    05/03/2023	 12:50:03
8232	IN	    05/03/2023	 12:50:05
8232	IN	    05/03/2023	 12:50:08
8232	OUT	    05/03/2023	 19:02:49
8232	IN	    05/03/2023	 19:02:36
8232	OUT	    05/03/2023	 19:02:50
8232	IN	    05/03/2023	 19:02:38
8232	OUT	    05/03/2023	 19:02:51
8232	IN	    05/04/2023	 06:49:58
8232	IN	    05/04/2023	 06:50:00
8232	IN	    05/04/2023	 06:50:01
8232	OUT	    05/04/2023	 12:05:50
8232	OUT	    05/04/2023	 12:05:52
8232	OUT	    05/04/2023	 12:05:54
8232	IN	    05/04/2023	 12:52:03
8232	IN	    05/04/2023	 12:52:05
8232	IN	    05/04/2023	 12:52:06
8232	OUT	    05/04/2023	 19:02:10
8232	OUT	    05/04/2023	 19:02:12
8232	OUT	    05/04/2023	 19:02:14
8232	OUT	    05/04/2023	 19:03:44
8232	OUT	    05/04/2023	 19:03:45
8232	IN	    05/05/2023	 06:56:41
8232	IN	    05/05/2023	 06:56:42
8232	IN	    05/05/2023	 06:56:43
8232	OUT	    05/05/2023	 12:16:25
8232	OUT	    05/05/2023	 12:16:26
8232	OUT	    05/05/2023	 12:16:28
8232	IN	    05/05/2023	 12:38:02
8232	IN	    05/05/2023	 12:38:04
8232	IN	    05/05/2023	 12:38:07
8232	OUT	    05/05/2023	 19:01:31
8232	OUT	    05/05/2023	 19:01:32
8232	OUT	    05/05/2023	 19:01:34
8232	IN	    05/06/2023	 07:16:05
8232	IN	    05/06/2023	 07:16:07
8232	IN	    05/06/2023	 07:16:10
8232	OUT	    05/06/2023	 12:10:15
8232	OUT	    05/06/2023	 12:10:17
8232	OUT	    05/06/2023	 12:10:19
8232	IN	    05/06/2023	 12:45:09
8232	IN	    05/06/2023	 12:45:12
8232	IN	    05/06/2023	 12:45:15
8232	OUT	    05/06/2023	 16:02:11
8232	OUT	    05/06/2023	 16:02:13
8232	OUT	    05/06/2023	 16:02:16
8232	IN	    05/08/2023	 07:08:55
8232	IN	    05/08/2023	 07:08:57
8232	IN	    05/08/2023	 07:08:58
8232	IN	    05/08/2023	 07:08:59
8015	IN	    04/20/2023	 06:38:15
8015	IN	    04/20/2023	 06:38:16
8015	IN	    04/20/2023	 06:38:18
8015	OUT	    04/20/2023	 12:33:13
8015	IN	    04/20/2023	 12:51:06
8015	OUT	    04/20/2023	 19:01:03
8015	OUT	    04/20/2023	 19:01:05
8015	OUT	    04/20/2023	 19:01:06
8015	IN	    04/21/2023	 06:29:34
8015	IN	    04/21/2023	 06:29:36
8015	IN	    04/21/2023	 06:29:38
8015	IN	    04/21/2023	 06:30:41
8015	OUT	    04/21/2023	 12:33:02
8015	IN	    04/21/2023	 12:54:45
8015	OUT	    04/21/2023	 16:07:07
8015	OUT	    04/21/2023	 16:07:09
8015	OUT	    04/21/2023	 16:07:39
8015	IN	    04/24/2023	 06:21:45
8015	IN	    04/24/2023	 06:21:47
8015	IN	    04/24/2023	 06:21:49
8015	OUT	    04/24/2023	 12:39:24
8015	IN	    04/24/2023	 12:52:25
8015	OUT	    04/24/2023	 19:01:41
8015	OUT	    04/24/2023	 19:01:43
8015	OUT	    04/24/2023	 19:01:44
8015	IN	    04/25/2023	 06:41:16
8015	IN	    04/25/2023	 06:41:19
8015	IN	    04/25/2023	 06:41:21
8015	OUT	    04/25/2023	 12:01:12
8015	IN	    04/25/2023	 12:52:09
8015	OUT	    04/25/2023	 19:03:15
8015	OUT	    04/25/2023	 19:03:16
8015	OUT	    04/25/2023	 19:03:17
8015	IN	    04/26/2023	 06:36:13
8015	IN	    04/26/2023	 06:36:14
8015	IN	    04/26/2023	 06:36:16
8015	OUT	    04/26/2023	 12:01:11
8015	IN	    04/26/2023	 12:48:39
8015	OUT	    04/26/2023	 19:01:28
8015	OUT	    04/26/2023	 19:01:29
8015	OUT	    04/26/2023	 19:01:30
8015	OUT	    04/26/2023	 19:01:32
8015	IN	    04/27/2023	 06:17:34
8015	IN	    04/27/2023	 06:17:36
8015	IN	    04/27/2023	 06:17:38
8015	OUT	    04/27/2023	 12:07:04
8015	IN	    04/27/2023	 12:41:58
8015	OUT	    04/27/2023	 19:01:08
8015	OUT	    04/27/2023	 19:01:10
8015	OUT	    04/27/2023	 19:01:12
8015	IN	    04/28/2023	 06:37:51
8015	IN	    04/28/2023	 06:37:52
8015	IN	    04/28/2023	 06:37:54
8015	OUT	    04/28/2023	 12:01:57
8015	IN	    04/28/2023	 12:46:46
8015	OUT	    04/28/2023	 19:01:09
8015	OUT	    04/28/2023	 19:01:11
8015	OUT	    04/28/2023	 19:01:12
8015	IN	    04/29/2023	 06:34:24
8015	IN	    04/29/2023	 06:34:27
8015	IN	    04/29/2023	 06:34:28
8015	OUT	    04/29/2023	 12:21:08
8015	IN	    04/29/2023	 12:39:35
8015	OUT	    04/29/2023	 16:01:16
8015	OUT	    04/29/2023	 16:01:17
8015	OUT	    04/29/2023	 16:01:19
8015	IN	    05/02/2023	 06:42:47
8015	IN	    05/02/2023	 06:42:48
8015	IN	    05/02/2023	 06:42:50
8015	OUT	    05/02/2023	 12:01:17
8015	IN	    05/02/2023	 12:36:17
8015	OUT	    05/02/2023	 19:01:15
8015	OUT	    05/02/2023	 19:01:17
8015	OUT	    05/02/2023	 19:01:19
8015	IN	    05/03/2023	 06:36:56
8015	IN	    05/03/2023	 06:36:58
8015	IN	    05/03/2023	 06:36:59
8015	IN	    05/03/2023	 06:50:51
8015	IN	    05/03/2023	 06:50:53
8015	OUT	    05/03/2023	 12:01:03
8015	IN	    05/03/2023	 12:46:48
8015	OUT	    05/03/2023	 19:02:10
8015	OUT	    05/03/2023	 19:02:12
8015	OUT	    05/03/2023	 19:02:17
8015	OUT	    05/03/2023	 19:03:18
8015	OUT	    05/03/2023	 19:03:20
8015	IN	    05/04/2023	 06:34:19
8015	IN	    05/04/2023	 06:34:20
8015	IN	    05/04/2023	 06:34:22
8015	OUT	    05/04/2023	 12:46:27
8015	IN	    05/04/2023	 12:53:06
8015	OUT	    05/04/2023	 19:01:31
8015	OUT	    05/04/2023	 19:01:33
8015	OUT	    05/04/2023	 19:01:34
8015	IN	    05/05/2023	 06:46:55
8015	IN	    05/05/2023	 06:46:57
8015	IN	    05/05/2023	 06:46:58
8015	OUT	    05/05/2023	 12:01:58
8015	IN	    05/05/2023	 12:49:12
8015	OUT	    05/05/2023	 19:01:16
8015	OUT	    05/05/2023	 19:01:18
8015	IN	    05/06/2023	 06:41:26
8015	IN	    05/06/2023	 06:41:28
8015	IN	    05/06/2023	 06:41:30
8015	OUT	    05/06/2023	 12:18:03
8015	IN	    05/06/2023	 12:51:07
8015	OUT	    05/06/2023	 16:03:29
8015	OUT	    05/06/2023	 16:03:30
8015	OUT	    05/06/2023	 16:03:32
8158	IN	    04/20/2023	 07:07:16
8158	OUT	    04/20/2023	 12:47:15
8158	IN	    04/20/2023	 12:49:18
8158	IN	    04/20/2023	 12:49:20
8158	IN	    04/20/2023	 12:55:14
8158	OUT	    04/20/2023	 19:01:14
8158	OUT	    04/20/2023	 19:01:16
8158	IN	    04/21/2023	 06:56:13
8158	IN	    04/21/2023	 13:02:33
8158	OUT	    04/21/2023	 16:07:45
8158	OUT	    04/21/2023	 16:07:46
8158	OUT	    04/21/2023	 16:07:48
8158	IN	    04/21/2023	 16:08:39
8158	OUT	    04/21/2023	 16:08:47
8158	OUT	    04/21/2023	 16:08:48
8158	IN	    04/24/2023	 06:33:05
8158	OUT	    04/24/2023	 12:49:39
8158	OUT	    04/24/2023	 12:49:42
8158	IN	    04/24/2023	 12:52:38
8158	IN	    04/24/2023	 12:52:39
8158	OUT	    04/24/2023	 19:01:31
8158	OUT	    04/24/2023	 19:01:33
8158	OUT	    04/24/2023	 19:01:35
8158	IN	    04/26/2023	 06:53:37
8158	IN	    04/26/2023	 06:53:38
8158	OUT	    04/26/2023	 12:01:20
8158	IN	    04/26/2023	 12:59:37
8158	OUT	    04/26/2023	 19:02:07
8158	IN	    04/27/2023	 06:57:34
8158	OUT	    04/27/2023	 12:07:19
8158	IN	    04/27/2023	 12:52:07
8158	OUT	    04/27/2023	 19:01:20
8158	OUT	    04/27/2023	 19:01:23
8158	IN	    04/28/2023	 06:55:54
8158	OUT	    04/28/2023	 12:46:13
8158	IN	    04/28/2023	 12:54:08
8158	OUT	    04/28/2023	 19:01:25
8158	OUT	    04/28/2023	 19:01:27
8158	IN	    04/29/2023	 07:00:16
8158	OUT	    04/29/2023	 12:05:42
8158	IN	    04/29/2023	 12:58:16
8158	OUT	    04/29/2023	 16:01:22
8158	OUT	    04/29/2023	 16:01:23
8158	OUT	    04/29/2023	 16:01:25
8158	IN	    05/02/2023	 07:06:42
8158	OUT	    05/02/2023	 12:01:13
8158	IN	    05/02/2023	 12:54:49
8158	OUT	    05/02/2023	 19:02:17
8158	OUT	    05/02/2023	 19:02:18
8158	IN	    05/03/2023	 07:01:51
8158	OUT	    05/03/2023	 12:01:19
8158	IN	    05/03/2023	 12:56:01
8158	OUT	    05/03/2023	 19:02:03
8158	OUT	    05/03/2023	 19:02:05
8158	IN	    05/04/2023	 07:10:36
8158	OUT	    05/04/2023	 12:05:36
8158	IN	    05/04/2023	 12:56:23
8158	OUT	    05/04/2023	 19:01:39
8158	OUT	    05/04/2023	 19:01:41
8158	IN	    05/05/2023	 06:55:52
8158	OUT	    05/05/2023	 12:02:22
8158	OUT	    05/05/2023	 12:02:24
8158	IN	    05/05/2023	 12:53:43
8158	OUT	    05/05/2023	 19:01:22
8158	OUT	    05/05/2023	 19:01:23
8158	IN	    05/06/2023	 06:37:10
8158	OUT	    05/06/2023	 12:40:24
8158	IN	    05/06/2023	 12:51:49
8158	OUT	    05/06/2023	 16:03:04
8158	OUT	    05/06/2023	 16:03:08
8158	IN	    05/08/2023	 07:11:09
1938	IN	    04/25/2023	 11:06:52
1938	IN	    04/25/2023	 11:06:53
1938	OUT	    04/25/2023	 16:48:55
1938	OUT	    04/25/2023	 16:48:57
1938	IN	    04/26/2023	 09:56:16
1938	IN	    04/26/2023	 09:56:19
1938	OUT	    04/26/2023	 14:40:38
1938	OUT	    04/26/2023	 14:40:40
1938	IN	    05/03/2023	 06:27:47
1938	IN	    05/03/2023	 06:27:49
1938	OUT	    05/03/2023	 17:31:55
1938	OUT	    05/03/2023	 17:31:57
1938	IN	    05/04/2023	 07:13:06
1938	IN	    05/04/2023	 07:13:08
1938	OUT	    05/04/2023	 19:01:25
1938	OUT	    05/04/2023	 19:01:27
1938	OUT	    05/05/2023	 12:08:07
1938	OUT	    05/05/2023	 12:08:09
1938	IN	    05/06/2023	 12:51:37
1938	OUT	    05/06/2023	 16:01:03
1938	OUT	    05/06/2023	 16:01:05
9199	IN	    04/20/2023	 10:25:33
9199	IN	    04/20/2023	 10:25:36
9199	OUT	    04/20/2023	 12:16:30
9199	OUT	    04/20/2023	 12:16:35
9199	IN	    04/20/2023	 12:51:12
9199	IN	    04/20/2023	 12:51:15
9199	OUT	    04/20/2023	 16:18:37
9199	OUT	    04/20/2023	 16:18:42
9199	IN	    04/21/2023	 06:32:53
9199	IN	    04/21/2023	 06:32:56
9199	OUT	    04/21/2023	 12:20:13
9199	OUT	    04/21/2023	 12:20:16
9199	IN	    04/21/2023	 12:52:52
9199	IN	    04/21/2023	 12:52:54
9199	OUT	    04/21/2023	 16:04:23
9199	OUT	    04/21/2023	 16:04:25
9199	IN	    04/25/2023	 16:26:32
9199	IN	    04/25/2023	 16:26:36
9199	OUT	    04/25/2023	 19:04:03
9199	OUT	    04/25/2023	 19:04:06
9199	IN	    04/26/2023	 06:39:40
9199	IN	    04/26/2023	 06:39:43
9199	OUT	    04/26/2023	 12:17:28
9199	OUT	    04/26/2023	 12:17:31
9199	IN	    04/26/2023	 12:53:11
9199	IN	    04/26/2023	 12:53:14
9199	OUT	    04/26/2023	 16:14:50
9199	OUT	    04/26/2023	 16:14:53
9199	IN	    04/27/2023	 06:37:08
9199	IN	    04/27/2023	 06:37:11
9199	OUT	    04/27/2023	 12:14:05
9199	OUT	    04/27/2023	 12:14:07
9199	IN	    04/27/2023	 12:53:31
9199	IN	    04/27/2023	 12:53:33
9199	OUT	    04/27/2023	 18:11:46
9199	OUT	    04/27/2023	 18:11:48
9199	IN	    04/28/2023	 06:32:41
9199	IN	    04/28/2023	 06:32:44
9199	OUT	    04/28/2023	 12:09:35
9199	OUT	    04/28/2023	 12:09:38
9199	IN	    04/28/2023	 12:53:43
9199	IN	    04/28/2023	 12:53:45
9199	OUT	    04/28/2023	 16:22:52
9199	OUT	    04/28/2023	 16:22:55
9199	IN	    04/29/2023	 06:29:24
9199	IN	    04/29/2023	 06:29:26
9199	OUT	    04/29/2023	 12:06:21
9199	OUT	    04/29/2023	 12:06:25
9199	IN	    04/29/2023	 12:40:40
9199	IN	    04/29/2023	 12:40:43
9199	OUT	    04/29/2023	 16:20:35
9199	OUT	    04/29/2023	 16:20:39
9199	IN	    05/02/2023	 06:42:56
9199	IN	    05/02/2023	 06:42:59
9199	OUT	    05/02/2023	 12:08:16
9199	OUT	    05/02/2023	 12:08:18
9199	IN	    05/03/2023	 06:38:50
9199	IN	    05/03/2023	 06:38:53
9199	OUT	    05/03/2023	 12:38:16
9199	OUT	    05/03/2023	 12:38:18
9199	IN	    05/03/2023	 12:59:11
9199	IN	    05/03/2023	 12:59:14
9199	OUT	    05/03/2023	 16:35:30
9199	OUT	    05/03/2023	 16:35:33
9199	IN	    05/04/2023	 06:29:16
9199	IN	    05/04/2023	 06:29:18
9199	OUT	    05/04/2023	 12:11:30
9199	OUT	    05/04/2023	 12:11:32
9199	IN	    05/04/2023	 12:59:15
9199	IN	    05/04/2023	 12:59:18
9199	OUT	    05/04/2023	 16:30:07
9199	OUT	    05/04/2023	 16:30:10
9199	IN	    05/06/2023	 06:25:03
9199	IN	    05/06/2023	 06:25:06
9199	OUT	    05/06/2023	 12:18:48
9199	OUT	    05/06/2023	 12:18:51
9199	IN	    05/06/2023	 12:54:07
9199	IN	    05/06/2023	 12:54:09
9199	OUT	    05/06/2023	 16:04:11
9199	OUT	    05/06/2023	 16:04:14
9199	IN	    05/08/2023	 06:40:32
9199	IN	    05/08/2023	 06:40:35
8064	IN	    04/20/2023	 04:44:33
8064	IN	    04/20/2023	 04:44:35
8064	OUT	    04/20/2023	 12:02:07
8064	IN	    04/20/2023	 12:02:13
8064	OUT	    04/20/2023	 19:04:17
8064	OUT	    04/20/2023	 19:04:19
8064	IN	    04/21/2023	 06:56:25
8064	IN	    04/21/2023	 06:56:26
8064	IN	    04/21/2023	 06:56:27
8064	OUT	    04/21/2023	 12:25:03
8064	IN	    04/21/2023	 12:30:09
8064	OUT	    04/21/2023	 16:04:33
8064	OUT	    04/21/2023	 16:04:35
